
loading dataset ...
len(hyper) of ntire2022 dataset:897
len(bgr) of ntire2022 dataset:897
[iter:43040/300000],lr=0.000190064,train_losses.avg=0.320465773
[iter:43060/300000],lr=0.000190055,train_losses.avg=0.320426792
[iter:43080/300000],lr=0.000190046,train_losses.avg=0.320387751
[iter:43100/300000],lr=0.000190037,train_losses.avg=0.320332944
[iter:43120/300000],lr=0.000190028,train_losses.avg=0.320285767
[iter:43140/300000],lr=0.000190019,train_losses.avg=0.320231885
[iter:43160/300000],lr=0.000190009,train_losses.avg=0.320182741
[iter:43180/300000],lr=0.000190000,train_losses.avg=0.320132703
[iter:43200/300000],lr=0.000189991,train_losses.avg=0.320090503
[iter:43220/300000],lr=0.000189982,train_losses.avg=0.320039183
[iter:43240/300000],lr=0.000189973,train_losses.avg=0.319988668
[iter:43260/300000],lr=0.000189964,train_losses.avg=0.319935650
[iter:43280/300000],lr=0.000189955,train_losses.avg=0.319885939
[iter:43300/300000],lr=0.000189946,train_losses.avg=0.319841623
[iter:43320/300000],lr=0.000189937,train_losses.avg=0.319789976
[iter:43340/300000],lr=0.000189927,train_losses.avg=0.319746375
[iter:43360/300000],lr=0.000189918,train_losses.avg=0.319702446
[iter:43380/300000],lr=0.000189909,train_losses.avg=0.319649160
[iter:43400/300000],lr=0.000189900,train_losses.avg=0.319600642
[iter:43420/300000],lr=0.000189891,train_losses.avg=0.319555372
[iter:43440/300000],lr=0.000189882,train_losses.avg=0.319503069
[iter:43460/300000],lr=0.000189873,train_losses.avg=0.319451809
[iter:43480/300000],lr=0.000189863,train_losses.avg=0.319412321
[iter:43500/300000],lr=0.000189854,train_losses.avg=0.319371670
[iter:43520/300000],lr=0.000189845,train_losses.avg=0.319323748
[iter:43540/300000],lr=0.000189836,train_losses.avg=0.319282591
[iter:43560/300000],lr=0.000189827,train_losses.avg=0.319225192
[iter:43580/300000],lr=0.000189817,train_losses.avg=0.319172919
[iter:43600/300000],lr=0.000189808,train_losses.avg=0.319123477
[iter:43620/300000],lr=0.000189799,train_losses.avg=0.319083780
[iter:43640/300000],lr=0.000189790,train_losses.avg=0.319032758
[iter:43660/300000],lr=0.000189781,train_losses.avg=0.318984061
[iter:43680/300000],lr=0.000189772,train_losses.avg=0.318937033
[iter:43700/300000],lr=0.000189762,train_losses.avg=0.318894476
[iter:43720/300000],lr=0.000189753,train_losses.avg=0.318846285
[iter:43740/300000],lr=0.000189744,train_losses.avg=0.318808556
[iter:43760/300000],lr=0.000189735,train_losses.avg=0.318773240
[iter:43780/300000],lr=0.000189725,train_losses.avg=0.318738014
[iter:43800/300000],lr=0.000189716,train_losses.avg=0.318705291
[iter:43820/300000],lr=0.000189707,train_losses.avg=0.318660378
[iter:43840/300000],lr=0.000189698,train_losses.avg=0.318626136
[iter:43860/300000],lr=0.000189689,train_losses.avg=0.318600893
[iter:43880/300000],lr=0.000189679,train_losses.avg=0.318554312
[iter:43900/300000],lr=0.000189670,train_losses.avg=0.318504989
[iter:43920/300000],lr=0.000189661,train_losses.avg=0.318459034
[iter:43940/300000],lr=0.000189652,train_losses.avg=0.318407238
[iter:43960/300000],lr=0.000189642,train_losses.avg=0.318364799
[iter:43980/300000],lr=0.000189633,train_losses.avg=0.318318725
[iter:44000/300000],lr=0.000189624,train_losses.avg=0.318278342
MRAE:0.23436591029167175, RMSE: 0.035318341106176376, PNSR:31.361698150634766
 Iter[044000], Epoch[000044], learning rate : 0.000189624, Train MRAE: 0.318278342, Test MRAE: 0.234365910, Test RMSE: 0.035318341, Test PSNR: 31.361698151 
[iter:44020/300000],lr=0.000189615,train_losses.avg=0.318235517
[iter:44040/300000],lr=0.000189605,train_losses.avg=0.318184733
[iter:44060/300000],lr=0.000189596,train_losses.avg=0.318137497
[iter:44080/300000],lr=0.000189587,train_losses.avg=0.318090707
[iter:44100/300000],lr=0.000189577,train_losses.avg=0.318042606
[iter:44120/300000],lr=0.000189568,train_losses.avg=0.317984045
[iter:44140/300000],lr=0.000189559,train_losses.avg=0.317930788
[iter:44160/300000],lr=0.000189550,train_losses.avg=0.317883909
[iter:44180/300000],lr=0.000189540,train_losses.avg=0.317846209
[iter:44200/300000],lr=0.000189531,train_losses.avg=0.317795813
[iter:44220/300000],lr=0.000189522,train_losses.avg=0.317762256
[iter:44240/300000],lr=0.000189512,train_losses.avg=0.317714900
[iter:44260/300000],lr=0.000189503,train_losses.avg=0.317668408
[iter:44280/300000],lr=0.000189494,train_losses.avg=0.317620993
[iter:44300/300000],lr=0.000189484,train_losses.avg=0.317583889
[iter:44320/300000],lr=0.000189475,train_losses.avg=0.317541718
[iter:44340/300000],lr=0.000189466,train_losses.avg=0.317500353
[iter:44360/300000],lr=0.000189456,train_losses.avg=0.317452312
[iter:44380/300000],lr=0.000189447,train_losses.avg=0.317408711
[iter:44400/300000],lr=0.000189438,train_losses.avg=0.317350715
[iter:44420/300000],lr=0.000189428,train_losses.avg=0.317302346
[iter:44440/300000],lr=0.000189419,train_losses.avg=0.317252845
[iter:44460/300000],lr=0.000189410,train_losses.avg=0.317206532
[iter:44480/300000],lr=0.000189400,train_losses.avg=0.317175984
[iter:44500/300000],lr=0.000189391,train_losses.avg=0.317137212
[iter:44520/300000],lr=0.000189382,train_losses.avg=0.317105949
[iter:44540/300000],lr=0.000189372,train_losses.avg=0.317068458
[iter:44560/300000],lr=0.000189363,train_losses.avg=0.317028254
[iter:44580/300000],lr=0.000189353,train_losses.avg=0.316978544
[iter:44600/300000],lr=0.000189344,train_losses.avg=0.316938668
[iter:44620/300000],lr=0.000189335,train_losses.avg=0.316884786
[iter:44640/300000],lr=0.000189325,train_losses.avg=0.316833138
[iter:44660/300000],lr=0.000189316,train_losses.avg=0.316788107
[iter:44680/300000],lr=0.000189306,train_losses.avg=0.316734552
[iter:44700/300000],lr=0.000189297,train_losses.avg=0.316685498
[iter:44720/300000],lr=0.000189288,train_losses.avg=0.316635519
[iter:44740/300000],lr=0.000189278,train_losses.avg=0.316587538
[iter:44760/300000],lr=0.000189269,train_losses.avg=0.316539645
[iter:44780/300000],lr=0.000189259,train_losses.avg=0.316493034
[iter:44800/300000],lr=0.000189250,train_losses.avg=0.316449165
[iter:44820/300000],lr=0.000189241,train_losses.avg=0.316404164
[iter:44840/300000],lr=0.000189231,train_losses.avg=0.316348284
[iter:44860/300000],lr=0.000189222,train_losses.avg=0.316298038
[iter:44880/300000],lr=0.000189212,train_losses.avg=0.316265494
[iter:44900/300000],lr=0.000189203,train_losses.avg=0.316215992
[iter:44920/300000],lr=0.000189193,train_losses.avg=0.316167414
[iter:44940/300000],lr=0.000189184,train_losses.avg=0.316122144
[iter:44960/300000],lr=0.000189175,train_losses.avg=0.316074222
[iter:44980/300000],lr=0.000189165,train_losses.avg=0.316034138
[iter:45000/300000],lr=0.000189156,train_losses.avg=0.316006869
MRAE:0.20966164767742157, RMSE: 0.029455386102199554, PNSR:32.69046401977539
Saving to ./exp/restormer/2025_01_22_13_49_19
 Iter[045000], Epoch[000045], learning rate : 0.000189156, Train MRAE: 0.316006869, Test MRAE: 0.209661648, Test RMSE: 0.029455386, Test PSNR: 32.690464020 
[iter:45020/300000],lr=0.000189146,train_losses.avg=0.315962911
[iter:45040/300000],lr=0.000189137,train_losses.avg=0.315927148
[iter:45060/300000],lr=0.000189127,train_losses.avg=0.315874189
[iter:45080/300000],lr=0.000189118,train_losses.avg=0.315827817
[iter:45100/300000],lr=0.000189108,train_losses.avg=0.315783590
[iter:45120/300000],lr=0.000189099,train_losses.avg=0.315733373
[iter:45140/300000],lr=0.000189089,train_losses.avg=0.315691769
[iter:45160/300000],lr=0.000189080,train_losses.avg=0.315637916
[iter:45180/300000],lr=0.000189070,train_losses.avg=0.315592855
[iter:45200/300000],lr=0.000189061,train_losses.avg=0.315549344
[iter:45220/300000],lr=0.000189051,train_losses.avg=0.315508574
[iter:45240/300000],lr=0.000189042,train_losses.avg=0.315473080
[iter:45260/300000],lr=0.000189032,train_losses.avg=0.315432161
[iter:45280/300000],lr=0.000189023,train_losses.avg=0.315388680
[iter:45300/300000],lr=0.000189013,train_losses.avg=0.315356970
[iter:45320/300000],lr=0.000189004,train_losses.avg=0.315309614
[iter:45340/300000],lr=0.000188994,train_losses.avg=0.315265387
[iter:45360/300000],lr=0.000188985,train_losses.avg=0.315226406
[iter:45380/300000],lr=0.000188975,train_losses.avg=0.315191150
[iter:45400/300000],lr=0.000188966,train_losses.avg=0.315156400
[iter:45420/300000],lr=0.000188956,train_losses.avg=0.315118730
[iter:45440/300000],lr=0.000188947,train_losses.avg=0.315068483
[iter:45460/300000],lr=0.000188937,train_losses.avg=0.315036476
[iter:45480/300000],lr=0.000188927,train_losses.avg=0.314993560
[iter:45500/300000],lr=0.000188918,train_losses.avg=0.314950347
[iter:45520/300000],lr=0.000188908,train_losses.avg=0.314908952
[iter:45540/300000],lr=0.000188899,train_losses.avg=0.314883530
[iter:45560/300000],lr=0.000188889,train_losses.avg=0.314850241
[iter:45580/300000],lr=0.000188880,train_losses.avg=0.314810902
[iter:45600/300000],lr=0.000188870,train_losses.avg=0.314770401
[iter:45620/300000],lr=0.000188860,train_losses.avg=0.314726025
[iter:45640/300000],lr=0.000188851,train_losses.avg=0.314682901
[iter:45660/300000],lr=0.000188841,train_losses.avg=0.314632773
[iter:45680/300000],lr=0.000188832,train_losses.avg=0.314581096
[iter:45700/300000],lr=0.000188822,train_losses.avg=0.314533621
[iter:45720/300000],lr=0.000188813,train_losses.avg=0.314488262
[iter:45740/300000],lr=0.000188803,train_losses.avg=0.314444304
[iter:45760/300000],lr=0.000188793,train_losses.avg=0.314406067
[iter:45780/300000],lr=0.000188784,train_losses.avg=0.314372212
[iter:45800/300000],lr=0.000188774,train_losses.avg=0.314325154
[iter:45820/300000],lr=0.000188764,train_losses.avg=0.314276397
[iter:45840/300000],lr=0.000188755,train_losses.avg=0.314240098
[iter:45860/300000],lr=0.000188745,train_losses.avg=0.314187795
[iter:45880/300000],lr=0.000188736,train_losses.avg=0.314142317
[iter:45900/300000],lr=0.000188726,train_losses.avg=0.314103097
[iter:45920/300000],lr=0.000188716,train_losses.avg=0.314058125
[iter:45940/300000],lr=0.000188707,train_losses.avg=0.314020008
[iter:45960/300000],lr=0.000188697,train_losses.avg=0.313978225
[iter:45980/300000],lr=0.000188687,train_losses.avg=0.313934892
[iter:46000/300000],lr=0.000188678,train_losses.avg=0.313895851
MRAE:0.21350140869617462, RMSE: 0.03272949904203415, PNSR:31.781246185302734
Saving to ./exp/restormer/2025_01_22_13_49_19
 Iter[046000], Epoch[000046], learning rate : 0.000188678, Train MRAE: 0.313895851, Test MRAE: 0.213501409, Test RMSE: 0.032729499, Test PSNR: 31.781246185 
[iter:46020/300000],lr=0.000188668,train_losses.avg=0.313847542
[iter:46040/300000],lr=0.000188658,train_losses.avg=0.313803405
[iter:46060/300000],lr=0.000188649,train_losses.avg=0.313760787
[iter:46080/300000],lr=0.000188639,train_losses.avg=0.313719064
[iter:46100/300000],lr=0.000188629,train_losses.avg=0.313679159
[iter:46120/300000],lr=0.000188620,train_losses.avg=0.313631564
[iter:46140/300000],lr=0.000188610,train_losses.avg=0.313579977
[iter:46160/300000],lr=0.000188600,train_losses.avg=0.313528866
[iter:46180/300000],lr=0.000188591,train_losses.avg=0.313488960
[iter:46200/300000],lr=0.000188581,train_losses.avg=0.313454032
[iter:46220/300000],lr=0.000188571,train_losses.avg=0.313425452
[iter:46240/300000],lr=0.000188562,train_losses.avg=0.313383311
[iter:46260/300000],lr=0.000188552,train_losses.avg=0.313351035
[iter:46280/300000],lr=0.000188542,train_losses.avg=0.313311875
[iter:46300/300000],lr=0.000188532,train_losses.avg=0.313263237
[iter:46320/300000],lr=0.000188523,train_losses.avg=0.313218713
[iter:46340/300000],lr=0.000188513,train_losses.avg=0.313189000
[iter:46360/300000],lr=0.000188503,train_losses.avg=0.313151747
[iter:46380/300000],lr=0.000188494,train_losses.avg=0.313109875
[iter:46400/300000],lr=0.000188484,train_losses.avg=0.313083261
[iter:46420/300000],lr=0.000188474,train_losses.avg=0.313035101
[iter:46440/300000],lr=0.000188464,train_losses.avg=0.312985986
[iter:46460/300000],lr=0.000188455,train_losses.avg=0.312943548
[iter:46480/300000],lr=0.000188445,train_losses.avg=0.312902838
[iter:46500/300000],lr=0.000188435,train_losses.avg=0.312861323
[iter:46520/300000],lr=0.000188425,train_losses.avg=0.312822193
[iter:46540/300000],lr=0.000188416,train_losses.avg=0.312772542
[iter:46560/300000],lr=0.000188406,train_losses.avg=0.312731802
[iter:46580/300000],lr=0.000188396,train_losses.avg=0.312684447
[iter:46600/300000],lr=0.000188386,train_losses.avg=0.312645197
[iter:46620/300000],lr=0.000188377,train_losses.avg=0.312623680
[iter:46640/300000],lr=0.000188367,train_losses.avg=0.312576771
[iter:46660/300000],lr=0.000188357,train_losses.avg=0.312540829
[iter:46680/300000],lr=0.000188347,train_losses.avg=0.312503844
[iter:46700/300000],lr=0.000188337,train_losses.avg=0.312466830
[iter:46720/300000],lr=0.000188328,train_losses.avg=0.312417388
[iter:46740/300000],lr=0.000188318,train_losses.avg=0.312371433
[iter:46760/300000],lr=0.000188308,train_losses.avg=0.312334567
[iter:46780/300000],lr=0.000188298,train_losses.avg=0.312291324
[iter:46800/300000],lr=0.000188288,train_losses.avg=0.312247038
[iter:46820/300000],lr=0.000188279,train_losses.avg=0.312205791
[iter:46840/300000],lr=0.000188269,train_losses.avg=0.312175155
[iter:46860/300000],lr=0.000188259,train_losses.avg=0.312122017
[iter:46880/300000],lr=0.000188249,train_losses.avg=0.312081397
[iter:46900/300000],lr=0.000188239,train_losses.avg=0.312034339
[iter:46920/300000],lr=0.000188230,train_losses.avg=0.311989754
[iter:46940/300000],lr=0.000188220,train_losses.avg=0.311945021
[iter:46960/300000],lr=0.000188210,train_losses.avg=0.311907411
[iter:46980/300000],lr=0.000188200,train_losses.avg=0.311864138
[iter:47000/300000],lr=0.000188190,train_losses.avg=0.311817884
MRAE:0.2004629522562027, RMSE: 0.03220392391085625, PNSR:32.06561279296875
Saving to ./exp/restormer/2025_01_22_13_49_19
 Iter[047000], Epoch[000047], learning rate : 0.000188190, Train MRAE: 0.311817884, Test MRAE: 0.200462952, Test RMSE: 0.032203924, Test PSNR: 32.065612793 
[iter:47020/300000],lr=0.000188180,train_losses.avg=0.311774969
[iter:47040/300000],lr=0.000188170,train_losses.avg=0.311735541
[iter:47060/300000],lr=0.000188161,train_losses.avg=0.311693281
[iter:47080/300000],lr=0.000188151,train_losses.avg=0.311653882
[iter:47100/300000],lr=0.000188141,train_losses.avg=0.311613768
[iter:47120/300000],lr=0.000188131,train_losses.avg=0.311567605
[iter:47140/300000],lr=0.000188121,train_losses.avg=0.311525166
[iter:47160/300000],lr=0.000188111,train_losses.avg=0.311479270
[iter:47180/300000],lr=0.000188101,train_losses.avg=0.311446786
[iter:47200/300000],lr=0.000188092,train_losses.avg=0.311407834
[iter:47220/300000],lr=0.000188082,train_losses.avg=0.311363280
[iter:47240/300000],lr=0.000188072,train_losses.avg=0.311315954
[iter:47260/300000],lr=0.000188062,train_losses.avg=0.311266005
[iter:47280/300000],lr=0.000188052,train_losses.avg=0.311223328
[iter:47300/300000],lr=0.000188042,train_losses.avg=0.311170697
[iter:47320/300000],lr=0.000188032,train_losses.avg=0.311131686
[iter:47340/300000],lr=0.000188022,train_losses.avg=0.311089754
[iter:47360/300000],lr=0.000188012,train_losses.avg=0.311051756
[iter:47380/300000],lr=0.000188002,train_losses.avg=0.311008811
[iter:47400/300000],lr=0.000187992,train_losses.avg=0.310961396
[iter:47420/300000],lr=0.000187983,train_losses.avg=0.310922861
[iter:47440/300000],lr=0.000187973,train_losses.avg=0.310879737
[iter:47460/300000],lr=0.000187963,train_losses.avg=0.310836673
[iter:47480/300000],lr=0.000187953,train_losses.avg=0.310790151
[iter:47500/300000],lr=0.000187943,train_losses.avg=0.310763121
[iter:47520/300000],lr=0.000187933,train_losses.avg=0.310728639
[iter:47540/300000],lr=0.000187923,train_losses.avg=0.310690790
[iter:47560/300000],lr=0.000187913,train_losses.avg=0.310650051
[iter:47580/300000],lr=0.000187903,train_losses.avg=0.310609370
[iter:47600/300000],lr=0.000187893,train_losses.avg=0.310562313
[iter:47620/300000],lr=0.000187883,train_losses.avg=0.310517699
[iter:47640/300000],lr=0.000187873,train_losses.avg=0.310483605
[iter:47660/300000],lr=0.000187863,train_losses.avg=0.310439527
[iter:47680/300000],lr=0.000187853,train_losses.avg=0.310399860
[iter:47700/300000],lr=0.000187843,train_losses.avg=0.310358584
[iter:47720/300000],lr=0.000187833,train_losses.avg=0.310316890
[iter:47740/300000],lr=0.000187823,train_losses.avg=0.310287654
[iter:47760/300000],lr=0.000187813,train_losses.avg=0.310256988
[iter:47780/300000],lr=0.000187803,train_losses.avg=0.310208797
[iter:47800/300000],lr=0.000187793,train_losses.avg=0.310171783
[iter:47820/300000],lr=0.000187783,train_losses.avg=0.310127884
[iter:47840/300000],lr=0.000187773,train_losses.avg=0.310091943
[iter:47860/300000],lr=0.000187763,train_losses.avg=0.310057908
[iter:47880/300000],lr=0.000187753,train_losses.avg=0.310021281
[iter:47900/300000],lr=0.000187743,train_losses.avg=0.309979886
[iter:47920/300000],lr=0.000187733,train_losses.avg=0.309948564
[iter:47940/300000],lr=0.000187723,train_losses.avg=0.309906960
[iter:47960/300000],lr=0.000187713,train_losses.avg=0.309864610
[iter:47980/300000],lr=0.000187703,train_losses.avg=0.309845269
[iter:48000/300000],lr=0.000187693,train_losses.avg=0.309808224
MRAE:0.2134574055671692, RMSE: 0.03281491994857788, PNSR:31.715404510498047
 Iter[048000], Epoch[000048], learning rate : 0.000187693, Train MRAE: 0.309808224, Test MRAE: 0.213457406, Test RMSE: 0.032814920, Test PSNR: 31.715404510 
[iter:48020/300000],lr=0.000187683,train_losses.avg=0.309779674
[iter:48040/300000],lr=0.000187673,train_losses.avg=0.309734106
[iter:48060/300000],lr=0.000187663,train_losses.avg=0.309693009
[iter:48080/300000],lr=0.000187653,train_losses.avg=0.309655398
[iter:48100/300000],lr=0.000187643,train_losses.avg=0.309617817
[iter:48120/300000],lr=0.000187633,train_losses.avg=0.309573054
[iter:48140/300000],lr=0.000187623,train_losses.avg=0.309537947
[iter:48160/300000],lr=0.000187613,train_losses.avg=0.309490263
[iter:48180/300000],lr=0.000187603,train_losses.avg=0.309444249
[iter:48200/300000],lr=0.000187592,train_losses.avg=0.309397161
[iter:48220/300000],lr=0.000187582,train_losses.avg=0.309355825
[iter:48240/300000],lr=0.000187572,train_losses.avg=0.309310675
[iter:48260/300000],lr=0.000187562,train_losses.avg=0.309267968
[iter:48280/300000],lr=0.000187552,train_losses.avg=0.309223264
